Position Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status
315,0,7.325485864892909,2025-11-14 19:50:00,95768.0,280.6188521236181,2025-11-14 20:35:00,94856.5,277.9479799772857,-7235.747197950772,-0.010313985882549458,Long,Closed
316,0,7.3102257484876665,2025-11-14 21:45:00,94978.5,277.72571050107945,2025-11-14 23:15:00,94651.0,276.76807092804245,-2948.5927140589224,-0.004246769532052099,Long,Closed
317,0,7.260235990025637,2025-11-15 00:15:00,95226.5,276.54674500168767,2025-11-15 04:20:00,96287.0,279.6265371086394,7143.30698531183,0.010332151239413329,Long,Closed
318,0,7.247392504803007,2025-11-15 05:50:00,96380.5,279.40292532357853,2025-11-15 07:05:00,96100.5,278.5912173631285,-2587.264044031609,-0.003703989914972387,Long,Closed
319,0,7.237868785823769,2025-11-15 08:05:00,96150.0,278.36843350273557,2025-11-15 08:10:00,96150.0,278.3684335027822,-556.7368670055178,-0.000799999999999933,Long,Closed
320,0,7.2339993393531765,2025-11-15 08:15:00,96124.5,278.14582779828925,2025-11-15 08:20:00,95954.5,277.65391584318576,-1785.5796313315675,-0.002567832342431025,Long,Closed
321,0,7.234547684747622,2025-11-15 09:50:00,95870.5,277.4318815241568,2025-11-15 10:05:00,95799.0,277.22497346045503,-1071.9270144440518,-0.0015454993976247813,Long,Closed
322,0,7.216822086814672,2025-11-15 10:55:00,95957.5,277.0032821581699,2025-11-15 11:30:00,95790.5,276.5211984428084,-1758.7337690990157,-0.002539657660943574,Long,Closed
323,0,7.206988140567718,2025-11-15 12:50:00,95844.5,276.300069935387,2025-11-15 15:00:00,96133.0,277.1317563668786,1525.7842522515489,0.0022088800087643377,Long,Closed
324,0,7.18567742727625,2025-11-15 15:15:00,96341.0,276.91013960842974,2025-11-15 15:35:00,96221.0,276.56522709197924,-1415.7566579734823,-0.002045077381384677,Long,Closed
325,0,7.172737648293201,2025-11-15 15:45:00,96317.5,276.3440633757273,2025-11-15 16:05:00,95872.5,275.067316074396,-3743.279632940545,-0.005418288473018752,Long,Closed
326,0,7.14810119551118,2025-11-15 17:20:00,96126.0,274.8473502078559,2025-11-15 18:55:00,96063.0,274.66721805775626,-999.8449435827471,-0.0014551276449658417,Long,Closed
327,0,7.185582421982302,2025-11-15 22:30:00,95485.5,274.4475721416529,2025-11-16 00:10:00,95372.5,274.12278381620285,-1360.5411696419048,-0.0019829523854407584,Long,Closed
328,0,7.1601289609809955,2025-11-16 02:30:00,95635.0,273.90357327333186,2025-11-16 04:05:00,95765.5,274.27733200513023,386.2159241295493,0.0005640173576619827,Long,Closed
329,0,7.1461947492628175,2025-11-16 05:05:00,95875.5,274.05799787316937,2025-11-16 05:10:00,95875.5,274.0579978731789,-548.1159957463483,-0.000799999999999986,Long,Closed
330,0,7.14048007933138,2025-11-16 05:15:00,95875.5,273.83883913839236,2025-11-16 07:10:00,95866.0,273.81170531407287,-615.4851052061265,-0.0008990472018399317,Long,Closed
331,0,7.14520463443927,2025-11-16 12:55:00,95726.0,273.59274353447836,2025-11-16 13:35:00,95257.5,272.2537321860395,-3893.3748469552916,-0.005692219459707801,Long,Closed
332,0,7.114991716490745,2025-11-16 14:50:00,95585.5,272.0360162865836,2025-11-16 15:30:00,95394.5,271.4924309195106,-1902.4918650558304,-0.0027974117413205055,Long,Closed
333,0,7.1860251498690255,2025-11-16 17:55:00,94376.0,271.27532381762285,2025-11-16 19:00:00,94196.0,270.7579300068251,-1835.5177808009253,-0.0027065016529627057,Long,Closed
334,0,7.150748275908285,2025-11-16 20:25:00,94585.0,270.5414102707291,2025-11-16 20:30:00,94471.0,270.21533614933264,-1355.9420498736506,-0.0020047829994186,Long,Closed
335,0,7.148851423015845,2025-11-16 20:35:00,94420.5,269.9992503146641,2025-11-16 21:05:00,93641.5,267.77166821133534,-6106.726177055283,-0.009047026863869394,Long,Closed
336,0,7.123545951752389,2025-11-16 22:45:00,93899.0,267.5575365293771,2025-11-17 02:05:00,94921.0,270.4696421145154,6742.236784047059,0.010079681359758997,Long,Closed
337,0,7.110807580816267,2025-11-17 02:35:00,95015.0,270.25335291645024,2025-11-17 04:40:00,95316.5,271.1109163107495,1602.544216388892,0.0023719139083303226,Long,Closed
338,0,7.125304832332221,2025-11-17 06:10:00,95046.5,270.89411429851316,2025-11-17 06:30:00,94961.0,270.65042887324,-1150.7581063361,-0.001699199865329001,Long,Closed
339,0,7.090969985254768,2025-11-17 07:10:00,95344.5,270.43399510357995,2025-11-17 09:05:00,95348.0,270.44392246162863,-516.0595226168294,-0.0007633056967102663,Long,Closed
340,0,7.062522641957639,2025-11-17 09:50:00,95655.5,270.2276538311271,2025-11-17 11:00:00,95608.0,270.0934659009144,-875.7909452249805,-0.001296375012414292,Long,Closed
341,0,7.047182132859076,2025-11-17 11:05:00,95739.5,269.8774775235215,2025-11-17 11:45:00,95420.5,268.9782570833918,-2786.906834989029,-0.0041306252905019,Long,Closed
342,0,7.062047342076756,2025-11-17 14:40:00,95143.5,268.7631605162751,2025-11-17 15:35:00,94091.5,265.79145099480604,-7963.828415375803,-0.011852559554777632,Long,Closed
343,0,7.050817249677879,2025-11-17 17:05:00,94166.0,265.5789028531872,2025-11-17 17:45:00,92916.5,262.05490439187787,-9337.629960717522,-0.01406381284115266,Long,Closed
344,0,7.1106865673226896,2025-11-17 21:00:00,92060.5,261.8453442923492,2025-11-17 21:50:00,91672.0,260.7403435998423,-3285.087419296993,-0.005018362924381069,Long,Closed
345,0,7.068682231111179,2025-11-17 22:10:00,92143.0,260.53183472843375,2025-11-17 23:30:00,91863.0,259.7401423186265,-2499.5030017582203,-0.0038375394766829093,Long,Closed
346,0,7.048872410667961,2025-11-18 00:15:00,92047.5,259.5324332884047,2025-11-18 01:35:00,91922.5,259.1799896678503,-1399.8214742897626,-0.0021574513158967353,Long,Closed
347,0,7.1920487161410716,2025-11-18 05:40:00,90020.5,258.97272858046927,2025-11-18 06:30:00,90032.0,259.0058120046452,-435.2699803495489,-0.0006723024200042939,Long,Closed
348,0,7.1522963244462145,2025-11-18 07:35:00,90460.0,258.7986902036937,2025-11-18 09:45:00,91293.5,261.18326579833223,5441.4570304239605,0.008410331638293377,Long,Closed
349,0,7.149826927928168,2025-11-18 09:50:00,91252.0,260.97440273093525,2025-11-18 09:55:00,91402.0,261.40339234659615,550.0962441116369,0.000843142068118945,Long,Closed
350,0,7.1354439601028865,2025-11-18 10:00:00,91513.0,261.19435324834194,2025-11-18 11:40:00,91556.5,261.318509973264,-212.1210509571523,-0.00032484783582661264,Long,Closed
351,0,7.127246836496208,2025-11-18 11:45:00,91588.5,261.1095387537498,2025-11-18 12:05:00,91353.0,260.43815210177524,-2200.014320850442,-0.003370254999263064,Long,Closed
352,0,7.1076592453685254,2025-11-18 12:55:00,91531.5,260.22988488699775,2025-11-18 13:30:00,91250.5,259.4309839878003,-2516.9131168233466,-0.003868753379983957,Long,Closed
353,0,7.058579867046367,2025-11-18 14:25:00,91811.5,259.223522185348,2025-11-18 17:35:00,93083.5,262.81492762168426,8456.475141075965,0.01304893177869875,Long,Closed
354,0,7.012817246697597,2025-11-18 18:15:00,93616.0,262.6047597466968,2025-11-18 19:35:00,93519.0,262.33266243756503,-1205.180695113947,-0.0018357332079985994,Long,Closed
355,0,7.027460742966498,2025-11-18 22:30:00,93249.5,262.1228802205296,2025-11-18 23:30:00,92910.0,261.1685510516069,-2909.1143535092374,-0.0044393138837205606,Long,Closed
356,0,7.035888566432976,2025-11-19 02:10:00,92724.5,260.95969975122716,2025-11-19 03:20:00,92288.0,259.7312336075866,-3591.8562926067552,-0.005505610706986656,Long,Closed
357,0,7.132471423272092,2025-11-19 06:40:00,90965.5,259.5235317014158,2025-11-19 08:55:00,91472.0,260.96857041181795,3092.1046737740676,0.004765817810048917,Long,Closed
358,0,7.1206568787729285,2025-11-19 10:10:00,91550.5,260.7598790320335,2025-11-19 11:00:00,91355.5,260.2044677954961,-1909.492438188228,-0.002929119993883112,Long,Closed
359,0,7.100234514539204,2025-11-19 11:30:00,91545.0,259.99638745340053,2025-11-19 12:15:00,91393.0,259.5646931949126,-1598.796726858342,-0.00245972144846808,Long,Closed
360,0,7.074546637748631,2025-11-19 13:00:00,91651.5,259.357124467846,2025-11-19 14:00:00,91388.0,258.61146725222875,-2382.1116307668617,-0.003673871131405411,Long,Closed
361,0,7.043916303237512,2025-11-19 14:55:00,91712.0,258.40466080093756,2025-11-19 15:40:00,90717.5,255.60259089557957,-7519.182015266242,-0.011639390701325813,Long,Closed
362,0,7.162839089718088,2025-11-19 20:40:00,89140.0,255.398190582986,2025-11-20 03:10:00,92458.5,264.9061431906799,23249.577185455833,0.0364130648418219,Long,Closed
363,0,7.145402845594395,2025-11-20 03:30:00,92610.0,264.6943030122202,2025-11-20 03:35:00,92480.5,264.324171144797,-1454.348142661436,-0.0021977777777777265,Long,Closed
364,0,7.1406925773324685,2025-11-20 03:50:00,92467.5,264.11279635771643,2025-11-20 04:05:00,92436.5,264.0242517698371,-749.4985180248786,-0.001135118825533203,Long,Closed
365,0,7.090721153983028,2025-11-20 05:05:00,93013.5,263.81311682239175,2025-11-20 06:15:00,92597.5,262.63322082237744,-3476.186337701687,-0.005270680062571516,Long,Closed
366,0,7.1058856187516675,2025-11-20 07:55:00,92326.0,262.42319825466257,2025-11-20 09:05:00,92065.5,261.6827649732727,-2375.1891669127067,-0.0036203951216340234,Long,Closed
367,0,7.120350265952205,2025-11-20 10:55:00,91805.0,261.47350246622227,2025-11-20 11:25:00,91543.0,260.7272897584251,-2387.732561904041,-0.0036527335112464215,Long,Closed
368,0,7.1024752269899505,2025-11-20 12:10:00,91700.0,260.5187913259724,2025-11-20 13:40:00,91704.5,260.53157578139997,-489.08922858593485,-0.0007509465648854936,Long,Closed
369,0,7.085669168727425,2025-11-20 13:50:00,91848.5,260.32323385751806,2025-11-20 13:55:00,91553.5,259.48712489563457,-2610.0827635277105,-0.004010526029276381,Long,Closed
370,0,7.460639892912753,2025-11-20 18:35:00,86882.5,259.2796181984013,2025-11-20 21:00:00,86666.5,258.63501891164924,-2129.4128539792437,-0.003285121859983377,Long,Closed
371,0,7.408640376888766,2025-11-20 21:15:00,87205.0,258.4281936265761,2025-11-20 23:25:00,87291.0,258.6830508555989,120.0318279301743,0.00018578751218389304,Long,Closed
372,0,7.397758062736263,2025-11-21 00:45:00,87349.5,258.47618716035504,2025-11-21 01:35:00,87104.5,257.7512068702443,-2328.6781194010355,-0.003603702368073108,Long,Closed
373,0,7.518028092131692,2025-11-21 04:15:00,85642.5,257.54508835216984,2025-11-21 04:35:00,85481.5,257.0609273430221,-1725.0085385283949,-0.0026791557929766413,Long,Closed
374,0,7.457966830459396,2025-11-21 05:00:00,86101.0,256.855360827758,2025-11-21 06:15:00,85772.5,255.8753839862314,-2962.6728486199413,-0.004613760583500842,Long,Closed
375,0,7.7128676784668535,2025-11-21 11:00:00,82871.5,255.6707655263599,2025-11-21 12:00:00,82279.0,253.84281588662972,-5079.38768090462,-0.007946763362555207,Long,Closed
376,0,7.596281007222001,2025-11-21 13:05:00,83475.0,253.63982283114456,2025-11-21 15:35:00,82938.0,252.00814167079136,-4584.85086538009,-0.007230490566037644,Long,Closed
377,0,7.429414034904226,2025-11-21 16:55:00,84733.0,251.80661576776765,2025-11-21 18:15:00,83471.5,248.05773344580322,-9872.07015424527,-0.015681986947234206,Long,Closed
378,0,7.311787702317576,2025-11-21 19:15:00,84746.5,247.8593666057568,2025-11-21 20:05:00,83923.5,245.45232609417965,-6510.912971707324,-0.010507430985350421,Long,Closed
379,0,7.245078275836254,2025-11-21 21:10:00,84628.5,245.25604274659418,2025-11-21 22:40:00,84602.5,245.18069393257468,-678.8087718508891,-0.0011071022173380141,Long,Closed
380,0,7.193919957593734,2025-11-21 23:45:00,85136.0,244.984627803904,2025-11-22 00:55:00,84758.0,243.89690710629188,-3208.1832788806814,-0.005238178913738146,Long,Closed
381,0,7.157302848109242,2025-11-22 01:55:00,85123.5,243.70186759636272,2025-11-22 02:30:00,84367.0,241.53606775457297,-5899.737539945597,-0.009683532749475716,Long,Closed
382,0,7.179235268110193,2025-11-22 05:25:00,84042.0,241.34291616093833,2025-11-22 05:40:00,83932.0,241.0270298092099,-1272.0858254622606,-0.002108345827086329,Long,Closed
383,0,7.155293072213397,2025-11-22 06:05:00,84145.5,240.83428528311197,2025-11-22 07:50:00,84550.5,241.99344276087155,2415.0659662024373,0.0040111663725333835,Long,Closed
384,0,7.180611908701127,2025-11-22 11:30:00,84185.0,241.79992541356478,2025-11-22 12:25:00,83644.5,240.24747711894057,-4363.168139185491,-0.007217815525331099,Long,Closed
385,0,7.152892260141318,2025-11-22 13:30:00,83901.5,240.05535598564893,2025-11-22 15:40:00,84106.0,240.64046257257831,982.070648640735,0.0016364069772294384,Long,Closed
386,0,7.108841324058166,2025-11-22 16:30:00,84559.5,240.44802717666607,2025-11-22 17:45:00,84520.5,240.33712925202332,-758.0299680669477,-0.0012610292161140595,Long,Closed
387,0,7.094972004353453,2025-11-22 18:50:00,84618.0,240.1449364257278,2025-11-22 20:45:00,84328.5,239.32333866764807,-2533.4626703537256,-0.004219889385237185,Long,Closed
388,0,7.070726095492644,2025-11-22 22:15:00,84550.0,239.13195654947776,2025-11-22 23:55:00,84732.0,239.64670540931309,808.0934874209003,0.0013517114133650625,Long,Closed
389,0,7.0217308281411315,2025-11-23 00:15:00,85255.0,239.45506470126566,2025-11-23 03:30:00,85972.5,241.47030144894538,4557.166503041056,0.007612562313060831,Long,Closed
390,0,6.993947546158816,2025-11-23 04:00:00,86245.0,241.27720244741067,2025-11-23 05:30:00,86234.0,241.24642907818375,-559.4570545333164,-0.000927492608267144,Long,Closed
391,0,7.0027687944231785,2025-11-23 08:15:00,86056.5,241.05350910290144,2025-11-23 10:45:00,86213.5,241.4932829832011,616.8879086383334,0.00102365306513745,Long,Closed
392,0,6.990843988219185,2025-11-23 11:55:00,86291.5,241.30016560375225,2025-11-23 13:25:00,86454.5,241.75596863179823,656.4514358442102,0.0010881906097356844,Long,Closed
393,0,6.949083223189546,2025-11-23 13:55:00,86904.5,241.56264118780382,2025-11-23 15:00:00,86471.0,240.35767015696928,-3494.3478885975055,-0.00578623891743235,Long,Closed
394,0,6.904401424332306,2025-11-23 15:45:00,86961.0,240.1654609044781,2025-11-23 17:10:00,86734.0,239.53854125521528,-2047.0031254832159,-0.00340932141994691,Long,Closed
395,0,6.886058168831978,2025-11-23 18:25:00,86895.5,239.34698704385664,2025-11-23 21:10:00,87283.5,240.4157032716984,2192.0278791912633,0.0036633473540057565,Long,Closed
396,0,6.846469584673191,2025-11-23 21:35:00,87718.0,240.22344761132263,2025-11-23 23:10:00,87395.0,239.33888374100542,-2690.9720072016967,-0.004480781595567457,Long,Closed
397,0,6.888801200384621,2025-11-24 01:05:00,86788.5,239.14748919184785,2025-11-24 03:25:00,87621.5,241.44283775180043,5257.781072976785,0.00879420660571394,Long,Closed
398,0,6.889385929144623,2025-11-24 04:05:00,87544.0,241.24976071238052,2025-11-24 04:15:00,87100.5,240.0275836485845,-3536.7200039365734,-0.005863997532669177,Long,Closed
399,0,6.84169557437687,2025-11-24 05:25:00,87637.5,239.8356383597711,2025-11-24 06:25:00,87156.5,238.5192961312711,-3769.2105057662698,-0.0062863226358578425,Long,Closed
400,0,6.834852048489876,2025-11-24 07:50:00,87174.0,238.32855699001811,2025-11-24 08:30:00,86738.0,237.13655879276595,-3455.460608924369,-0.005799490673824755,Long,Closed
401,0,6.880871115911709,2025-11-24 11:10:00,86089.0,236.94692539901007,2025-11-24 12:35:00,86045.5,236.8271982416724,-773.0920171827989,-0.001305088919606248,Long,Closed
402,0,6.8360819342928325,2025-11-24 13:25:00,86540.0,236.6378122374881,2025-11-24 14:20:00,86020.0,235.2159071951478,-4026.6163252649435,-0.006806378553270235,Long,Closed
403,0,6.795893155419196,2025-11-24 15:30:00,86459.5,235.0278097083792,2025-11-24 20:00:00,88551.0,240.7132539222101,13737.869470928648,0.023380840740462292,Long,Closed
404,0,6.760682933532189,2025-11-24 20:35:00,88941.0,240.52076031651814,2025-11-24 21:50:00,88770.0,240.058329603861,-1636.6558715543877,-0.002721853813202023,Long,Closed
405,0,6.8179103891252915,2025-11-25 03:20:00,87954.5,239.86635972815566,2025-11-25 05:45:00,88198.5,240.53178778210685,1183.1719874363482,0.001973051975737475,Long,Closed
406,0,6.9092838663584155,2025-11-25 10:15:00,86962.5,240.33943929127418,2025-11-25 13:40:00,87105.0,240.73326847165993,503.5002431931283,0.0008379818887451347,Long,Closed
407,0,6.909152396702752,2025-11-25 15:50:00,87037.0,240.54075886064675,2025-11-25 18:45:00,87605.5,242.1119001157372,3445.200478549113,0.005729092225145732,Long,Closed
408,0,6.94971783924282,2025-11-25 20:25:00,87024.5,241.91828804044053,2025-11-25 22:00:00,86737.0,241.1190704889618,-2481.08123731171,-0.004102345891099571,Long,Closed
409,0,6.872022943033809,2025-11-25 22:55:00,87647.5,240.9262523597572,2025-11-26 00:10:00,87462.5,240.41772266203782,-1752.66821948305,-0.0029098833395132845,Long,Closed
410,0,6.860174238716131,2025-11-26 00:40:00,87543.5,240.2254653867567,2025-11-26 02:55:00,87706.0,240.67137671233482,633.8814716922878,0.0010554775625832887,Long,Closed
411,0,6.876130632059356,2025-11-26 05:05:00,87432.5,240.47891659499146,2025-11-26 08:20:00,87564.5,240.8419762923846,426.3283505444882,0.0007091321876877274,Long,Closed
412,0,6.920382462471032,2025-11-26 11:15:00,86935.0,240.6493797498988,2025-11-26 12:15:00,86546.5,239.5739523152997,-3168.791918735177,-0.005267068499453471,Long,Closed
413,0,6.8871157657649755,2025-11-26 13:35:00,86895.0,239.38236978638452,2025-11-26 15:20:00,86947.0,239.52562179438698,-120.77797176094188,-0.0002018159848090431,Long,Closed
414,0,6.82151100505351,2025-11-26 16:20:00,87713.0,239.33407791447826,2025-11-26 19:30:00,89856.0,245.18147714803527,14133.982528767134,0.023622181432626864,Long,Closed
415,0,6.8163594130631155,2025-11-26 20:50:00,89852.0,244.98541039298289,2025-11-26 21:10:00,89885.0,245.07538633727125,-265.12093609924085,-0.0004328762854472346,Long,Closed
416,0,6.781371797227627,2025-11-26 21:25:00,90276.5,244.87940442096442,2025-11-27 00:15:00,90158.5,244.55932367213882,-1289.6406001659843,-0.0021065725853350826,Long,Closed
417,0,6.691780662181822,2025-11-27 05:05:00,91292.5,244.3637544409139,2025-11-27 05:55:00,90973.5,243.5098832283992,-2622.551668905363,-0.0042928652408468415,Long,Closed
418,0,6.660183539554107,2025-11-27 06:40:00,91332.0,243.31515321379993,2025-11-27 08:35:00,91435.0,243.58955277565192,199.09419858462851,0.0003273025883590029,Long,Closed
419,0,6.6489310411488995,2025-11-27 08:55:00,91516.5,243.39475905091967,2025-11-27 10:30:00,91376.5,243.02241891261698,-1417.2675237243534,-0.002329166871547703,Long,Closed
420,0,6.674328211266066,2025-11-27 14:25:00,90956.0,242.82807871350087,2025-11-27 15:05:00,90635.0,241.97109497123995,-2627.2585295012186,-0.004327767272087611,Long,Closed
421,0,6.646514393732604,2025-11-27 15:35:00,90941.5,241.77759549499024,2025-11-27 18:10:00,91419.5,243.04840904713512,2692.20787566207,0.004454023740536621,Long,Closed
422,0,6.644433599570193,2025-11-27 18:20:00,91375.0,242.85404806421138,2025-11-27 18:30:00,91395.0,242.9072035330871,-352.8725796058832,-0.0005812093023254321,Long,Closed
423,0,6.617434946193231,2025-11-27 18:35:00,91694.5,242.7129554694984,2025-11-27 19:55:00,91545.5,242.318556346693,-1471.0293187989107,-0.002424311163701105,Long,Closed
424,0,6.609652189685229,2025-11-27 21:40:00,91580.0,242.12477901251987,2025-11-27 22:40:00,91254.5,241.2642022974523,-2634.830769052516,-0.004352847783358767,Long,Closed
425,0,6.618800295130157,2025-11-28 03:05:00,91055.5,241.07126810925547,2025-11-28 06:30:00,91286.5,241.68284525655966,1046.1887548092864,0.0017358995338009288,Long,Closed
426,0,6.596201524373999,2025-11-28 08:50:00,91526.0,241.48957628791686,2025-11-28 10:40:00,91615.5,241.72572030251447,107.14473984103117,0.00017747306776219002,Long,Closed
427,0,6.591286398599899,2025-11-28 10:45:00,91610.5,241.532417047536,2025-11-28 11:25:00,91331.5,240.7968294854907,-2321.2981517423577,-0.0038442842250614065,Long,Closed
428,0,6.5735997619251085,2025-11-28 12:30:00,91504.0,240.60426904610358,2025-11-28 15:15:00,92601.0,243.4887646216108,6727.145905164126,0.01118375152998771,Long,Closed
429,0,6.566782858878574,2025-11-28 15:35:00,92623.0,243.29405149514787,2025-11-28 16:15:00,91978.5,241.60113487414517,-4717.186738916542,-0.007755531563434554,Long,Closed
430,0,6.646950357329204,2025-11-28 18:35:00,90796.5,241.40793124772608,2025-11-28 21:50:00,90989.5,241.92107581528225,799.5324119015658,0.0013247823429317343,Long,Closed
431,0,6.636602193601387,2025-11-28 23:05:00,91058.5,241.72761633840855,2025-11-28 23:55:00,90896.0,241.29623719583668,-1561.4717099944776,-0.0025838532372046454,Long,Closed
432,0,6.621388011633336,2025-11-29 01:15:00,91032.0,241.10327739000786,2025-11-29 02:00:00,90803.5,240.49808252573905,-1994.5885205739778,-0.003309102293698951,Long,Closed
433,0,6.620175789645263,2025-11-29 03:35:00,90747.5,240.30576098826714,2025-11-29 03:45:00,90692.0,240.1587930858033,-847.8843103993814,-0.001411342461224715,Long,Closed
434,0,6.601960582797869,2025-11-29 04:55:00,90869.5,239.9667428714456,2025-11-29 06:05:00,90747.5,239.64456719497983,-1285.0505011677772,-0.002142047661756757,Long,Closed
435,0,6.598098938498125,2025-11-29 08:15:00,90728.0,239.45292819675524,2025-11-29 09:20:00,90553.0,238.9910612711283,-1633.1113037049836,-0.002728070716867768,Long,Closed
436,0,6.590893769248901,2025-11-29 10:45:00,90579.5,238.79994486866053,2025-11-29 10:50:00,90541.5,238.69976328337975,-727.9536713835685,-0.0012193531648994399,Long,Closed
437,0,6.5842414691321265,2025-11-29 11:00:00,90560.5,238.5088798260549,2025-11-29 11:15:00,90568.5,238.5299493988372,-424.36489747186204,-0.0007116966006149676,Long,Closed
438,0,6.571538908206105,2025-11-29 11:50:00,90671.0,238.3392017383594,2025-11-29 13:00:00,90634.0,238.2419429625409,-719.7280843045121,-0.0012079055045162662,Long,Closed
439,0,6.566501131376401,2025-11-29 13:05:00,90631.0,238.05142561509274,2025-11-29 14:35:00,90651.5,238.10527092438713,-341.54342334623504,-0.000573898555681754,Long,Closed
440,0,6.541190231741872,2025-11-29 15:20:00,90929.5,237.9148628708208,2025-11-29 17:05:00,90943.0,237.95018529812043,-387.5589800405007,-0.0006515927174349804,Long,Closed
441,0,6.548199940056398,2025-11-29 19:05:00,90773.0,237.75990126351826,2025-11-29 20:10:00,90478.5,236.98852331055716,-2403.193306920625,-0.004043059059411877,Long,Closed
442,0,6.509974166123629,2025-11-29 20:50:00,90937.0,236.79900829785038,2025-11-29 22:25:00,90728.0,236.25477445762587,-1833.6383834753324,-0.003097375105842429,Long,Closed
443,0,6.4974277970879575,2025-11-29 23:50:00,90830.5,236.0658462092979,2025-11-30 02:30:00,90979.5,236.45309290606554,495.597802650742,0.0008397619742268223,Long,Closed
444,0,6.495444690037239,2025-11-30 04:00:00,90934.5,236.2640060664853,2025-11-30 05:05:00,90776.5,235.85349396206615,-1498.3977610544318,-0.0025368193589891718,Long,Closed
445,0,6.484464315269444,2025-11-30 06:20:00,90857.5,235.66488660976756,2025-11-30 10:25:00,91365.0,236.98123286583714,2818.2195205236712,0.004783435599703006,Long,Closed
446,0,6.480023526022733,2025-11-30 12:40:00,91354.5,236.79172368324362,2025-11-30 14:30:00,91514.5,237.20644518888295,562.8055952915063,0.0009507183554175797,Long,Closed
447,0,6.4796208707897485,2025-11-30 15:55:00,91447.0,237.0167559083784,2025-11-30 17:30:00,91385.5,236.85735723502265,-872.3707966969607,-0.0014722516867692582,Long,Closed
448,0,6.469802055562085,2025-11-30 19:00:00,91451.0,236.66794711328112,2025-11-30 20:00:00,91463.0,236.69900216315003,-395.72932460963784,-0.0006688346764933375,Long,Closed
449,0,6.45785009324083,2025-11-30 20:05:00,91559.0,236.50971867481712,2025-11-30 20:35:00,91236.0,235.67536444276814,-2558.0706632343517,-0.004326368789523663,Long,Closed
450,0,6.452756604843979,2025-11-30 22:20:00,91235.0,235.48689953715075,2025-11-30 23:00:00,91038.0,234.97842231671447,-1741.6583730081247,-0.0029583953526606606,Long,Closed
451,0,6.827846255056853,2025-12-01 05:55:00,85968.0,234.79051474190783,2025-12-01 10:15:00,86626.0,236.58760387622198,4021.344717209256,0.006850949190396358,Long,Closed
452,0,6.880487384840798,2025-12-01 13:30:00,85894.5,236.39840947079938,2025-12-01 15:15:00,85604.5,235.60027293424164,-2467.3400240088213,-0.004174884305746938,Long,Closed
453,0,6.9640652257390245,2025-12-01 16:55:00,84509.5,235.41186807781924,2025-12-01 19:05:00,85090.0,237.02892402325344,3570.1990714403937,0.006066302605032537,Long,Closed
454,0,6.919745949143735,2025-12-01 20:10:00,85566.5,236.8393767029047,2025-12-01 23:45:00,86433.5,239.23914459812602,5523.341216606562,0.00932841707911396,Long,Closed
455,0,6.848566094301168,2025-12-02 01:05:00,87262.0,239.04782980831806,2025-12-02 02:05:00,86398.5,236.68233507939178,-6389.466987316823,-0.010691528958767864,Long,Closed
456,0,6.81116155798419,2025-12-02 02:40:00,86803.5,236.49306491937023,2025-12-02 03:20:00,86315.0,235.16216395096217,-3798.9076499455778,-0.006425402201524042,Long,Closed
457,0,6.749142891984729,2025-12-02 04:05:00,87038.5,234.97410944162402,2025-12-02 05:20:00,86988.5,234.83912658376545,-807.2703806245645,-0.001374228645943964,Long,Closed
458,0,6.752128797629259,2025-12-02 06:20:00,86880.5,234.6513304009568,2025-12-02 06:25:00,86899.0,234.70129615407402,-344.4382437989252,-0.0005871490150264225,Long,Closed
459,0,6.727027893071872,2025-12-02 06:40:00,87153.5,234.51361019152682,2025-12-02 07:35:00,86949.5,233.9646847154611,-1840.791985093699,-0.003139761455363307,Long,Closed
460,0,6.7401752903758,2025-12-02 09:35:00,86710.5,233.77758780645672,2025-12-02 12:55:00,87277.5,235.30625956230958,3352.5955422743673,0.005736384866884721,Long,Closed
461,0,6.705933904788074,2025-12-02 13:50:00,87653.0,235.11808982258663,2025-12-02 16:50:00,90595.5,243.0109740284912,19254.081450987847,0.03275644416049648,Long,Closed
462,0,6.679264423022824,2025-12-02 17:05:00,90884.5,242.81664298160467,2025-12-02 20:10:00,91546.5,244.5853122009036,3934.2710928585543,0.006481056725844399,Long,Closed
463,0,6.679760409197585,2025-12-02 21:40:00,91466.5,244.38972218707204,2025-12-02 23:40:00,91469.0,244.39640194755756,-472.08672311164685,-0.00077267852164443,Long,Closed
464,0,6.661855245755959,2025-12-03 01:05:00,91641.5,244.20096300158184,2025-12-03 07:05:00,93293.5,248.60311694797343,10512.580786039305,0.017219556641914435,Long,Closed
465,0,6.68022896263558,2025-12-03 09:45:00,92962.5,248.40431397559587,2025-12-03 11:05:00,92949.0,248.36824073920582,-586.9556457103332,-0.0009451617587736074,Long,Closed
466,0,6.671190627810416,2025-12-03 13:15:00,93000.5,248.16962559265085,2025-12-03 15:25:00,92349.0,246.4311133150657,-4840.881432926184,-0.007802536545502377,Long,Closed
467,0,6.656161565328932,2025-12-03 16:50:00,92483.5,246.2340472508222,2025-12-03 19:00:00,92628.5,246.6201046216284,472.2892751002236,0.000767220098720306,Long,Closed
468,0,6.624805425835681,2025-12-03 20:05:00,92992.5,246.42288742482197,2025-12-03 23:50:00,93651.0,248.16786117397496,3867.8436243140627,0.006278383740624328,Long,Closed
